orig_tweet,label,tweet_id,author_id,lang
mt  @gary_chandler: #rhino poaching in #safrica ↑20% from 2012 http://t.co/okcvv57a  pic: http://t.co/vhkf57un v/ @politixgirl,-1,3.03E+17,68524735,en
veterinarian helping collect genetic data from rhinos in effort to modernize anti-poaching initiatives in africa https://t.co/3nxwc2yhu6,1,9.51E+17,90452704,en
@brixtronix and the problem is people burning it too. are we supposed to go there and wack them over the head? it’s like africa and killing rhinos. so long as there’s profit to be had. those rhinos are fucked.,-1,1.16E+18,234310168,en
out with the wildlife at the grand opening of american_rhino they are on a mission to save african wildlife. tonight we’re celebrating the grand opening of their faneuil hall retail and… https://t.co/twyxjfqdxv,1,1.06E+18,46190472,en
"rt @el_paso_rhinos: the chippewa steel have also traded air force academy commit connor mcgrath to the rhinos for assets. 🙌

“connor has th…",FLAG_BAD,1.41E+18,2477561683,en
"happy world rhino day!

join us and discover fun facts about this species — including that a rhino’s horn is made of keratin fibers, the same material found in the human hair and nails — and learn how the illegal trade of wildlife products is hurting these animals in the wild. https://t.co/k7obmsozpk",0,1.18E+18,25571849,en
the rhino grabs a beverage 2 https://t.co/djn0xy2vbm #africa #ebonylodge #honeymoon #rhino #sabisands #singita #southafrica,0,1.33E+18,13529402,en
"rt @sfzoo: 🦏training provides mental and physical stimulation for our eastern black rhino, boone, as well as a way to encourage a positive…",0,1.58E+18,222188396,en
help save rhino from extinction. no poaching rhino horn for medicine #boycottchina pls sign&gt; https://t.co/xoolb1oryh https://t.co/0oybdpf1pd,1,7.12E+17,404537866,en
"bad news for elephants and rhinos: ""kenyan poachers make a killing in ivory"" http://t.co/tywhy6em7n let's strengthen our efforts",-1,3.52E+17,34336933,en
rt @y2k_dolphin: why don't the govs of demanding nations help end this! rhino poaching sa on the rise (graphic photo) http://t.co/bpnxw4 ...,-1,2.74E+17,61399101,en
#africa saw a record high number of #rhinos #poached in 2015. https://t.co/zuyk8tyw89 #poaching #poachers #extinction #wildlife,-1,6.99E+17,68910096,en
"change is rapidly coming to africa and i fear the rhino is not considered into the equation.  africans, chinese and vietnemese must understand the https://t.co/j9mlacnh33",-1,1.03E+18,973866358705475584,en
"the #sumatranrhino is the last living species in its genus. if it disappears, we lose an entire branch of the rhinoceros family tree. we’re not going to let that happen.  
learn more at https://t.co/jdp9hueghe 🦏 #rhinomayday #sumatranrhinorescue https://t.co/4zh9zkzuil",-1,1.12E+18,9366272,en
suspected rhino poacher apparently killed by lions 👋🏻 https://t.co/00zgzanvww via @timeslive,0,1.01E+18,785213216854937600,en
"rt @jgilchrist13: #thursdaythoughts
world rhino day is 22nd september.
read articles on rhino conservation, de-horning, de-extinction, trad…",1,1.04E+18,39292787,en
"rt @fluffybunnypj: peejay design ‘studio’ has launched its designs on a range clothing.
https://t.co/forntu08te
#africa #shop #gifts #rhino",0,7.87E+17,1049366442,en
white rhino poached in kruger park | sa news: http://t.co/d2aojqi1ol via @sagovnews,-1,4.95E+17,9366272,en
the latest the rare rhino studios ! https://t.co/87ifddg2lh #travel #conservation,0,1.62E+18,973866358705475584,en
"rt @rangerdiaries: poaching helps support crime and terrorism syndicates. #poaching #ivory
http://t.co/dxsnzycaqb
photo: brent stirton http…",-1,6.04E+17,61399101,en
"racine zoo is holding a fundraiser: winos for rhinos on march 4, 2017. an auction, looking for artists.  https://t.co/jpi5irsqtq",1,8.03E+17,1691242578,en
protesters against black rhino conservation take a stand outside @dallassafariclb convention. this is fun! http://t.co/1ghtzxxfon,-1,4.22E+17,378406966,en
got my tickets for trekking for rhinos @thetorontozoo! see you there!,0,6.44E+17,17517485,en
"coronavirus is killing rhinos without even infecting them - this is how.

📕 read more: https://t.co/rbknhrgijz https://t.co/kcbwdbcuui rt wef",-1,1.26E+18,328127053,en
rt @rhinoreality: a wealthy vietnamese woman sits and grinds rhino horn for her personal consumption http://t.co/ih7cfmdt #stoprhinopoaching,0,1.71E+17,223986641,en
rt @karenryan333: china.panda an animal that you love and cherish for all of your citizens and for future generations..please dont poach ou…,-1,3.29E+17,65189931,en
"rt @michaeldanielho: #wildlife #photography my passage to #india. #elephants #rhinos #bengaltigers #gharial #iucn  
http://t.co/irzdjcuecs …",0,5.71E+17,222238734,en
"the dirty war against africa’s remaining rhinos | ""global possibilities"" http://t.co/yutrwd0d",0,2.75E+17,336818917,en
rt @el_paso_rhinos: happy #nationalsiblingsday from our easterson and herman brothers! https://t.co/l6apw6na3w,FLAG_BAD,1.12E+18,98269068,en
read doug’s views daily: one of four remaining northern white rhinos dies https://t.co/8amyy29j9b,-1,6.69E+17,760436942,en
"drive-thru ""safari park"" wild florida workers shoot, kill critically endangered white rhino who escaped enclosure -- not long after a usda warning for other animal escapes at the facility https://t.co/7iooyt0a5y",-1,1.62E+18,711394164982849536,en
ban the south african domestic trade in rhino horn and stop south africa from wanting to trade internationally with endangered species or species parts - sign the petition! https://t.co/ubuhyfpnjw via @change,1,1.17E+18,757939862448340992,en
"‘hope,’ the rhino that survived a brutal poaching attack, has died https://t.co/6aqybejw5y",-1,8.00E+17,319124739,en
rt @helpingrhinos: #nationalpumpkinday rhino crash..... waiting to happen! 🦏🦏🦏 https://t.co/6opo9cts30,0,9.24E+17,3016057856,en
"wildlife trafficking beat: in sdny rhino case ahmed pleads to 57 to 71 month deal, not  the 10 year ""mandatory"" minimum - inner city press safety valve story: https://t.co/yqiy04h8yv @substackinc https://t.co/bgvvpeidaw",0,1.62E+18,14795451,en
@vantagevalonte northern white rhino,0,1.21E+18,1036260934874935296,en
"humans are the greatest risk to africa’s wildlife – but it’s also up to us to save them. the killing has to stop. if you agree, add your name now to protect elephants, rhinos, and all the species we love. https://t.co/mpitj4ysot",1,1.58E+18,366374544,en
"did you know bad rhino was ranked as a top social media agency in philadelphia?

learn more about us here: https://t.co/fo4cal2vo2

#socialmediamarketingphiladelphia",FLAG_BAD,1.11E+18,235366725,en
new story on npr: a pregnant rhino in california could save a related subspecies https://t.co/3ektz2ii8a,1,9.97E+17,2422072088,en
the latest rare rhino studios ®. wildlife in the news! https://t.co/pzsetdi6qh thanks to @bamulesewa_sudi @savepangolins @tawaindia #pangolin #technology,0,1.29E+18,973866358705475584,en
stop rhinos poaching in south africa http://t.co/9xfifjnumz,1,6.09E+17,821557639,en
"happy national friendship day! 🥳😁

here is a picture of tony, rj, and spike with their little friends at the el paso rhino event! 🏒

comment down below your favorite things to do with your friends!🤝😁

#3tsb #tonythetiger #sunbowl #friendsareforever #friendship https://t.co/p0cv0cwz7k",FLAG_BAD,1.42E+18,1260647156177932289,en
runaway rhino kills one and leaves six injured in nepal  http://t.co/8gpklxxhzm,-1,5.83E+17,334720088,en
cute alert: @thetorontozoo's white rhino calf meets another member of the crash (a group of rhinos) for the first time! https://t.co/franku05c6,1,9.50E+17,15532765,en
"kenya—investigator of elephant poaching is murdered at home near nairobi—outpouring of shock and grief—esmond bradley martin fought illegal wildlife trade since 1970s—“tireless in his efforts to protect elephants and rhinos,” @johnescanlon, sec-gen @cites https://t.co/4paypmj2ev",-1,9.61E+17,37489889,en
university of maryland team's drone helps capture african rhino poachers http://t.co/ghyrrznyvy via @thedbk,1,3.48E+17,18926099,en
protect this white rhino from poachers! https://t.co/2wivm4y5rs,1,7.16E+17,46544241,en
rhino poaching suspects under police guard in hospital - http://t.co/o0pjf539nh,1,5.98E+17,378151259,en
"out of all the ad agencies in philadelphia, what makes bad rhino the best?

learn more about it here: https://t.co/oikcsk02w0

#philadelphiasmm #marketingphiladelphia",FLAG_BAD,1.12E+18,235366725,en
rt @hcfellows: shotspotter tech. developed by '01 hc fellow @jbeldock's company being used to stop rhino poaching in south africa http://t.…,1,7.45E+17,24906749,en
the latest rare rhino studios ®. wildlife in the news! https://t.co/dbgjubuyv6 thanks to @noelbsalazar @samb739 @orangutan2 #wildlifetrade #news,0,1.22E+18,973866358705475584,en
a ‘people’s forest’ in assam holds new hope for rhino conservation https://t.co/obegir9kel via @scroll_in,1,9.95E+17,972820757662253056,en
rt @grant4ian: #rhinos #rhino #worthmorealive #killthetrade #china #japan @cites #ednamolewa 😡😡😡  ( please sign and rt ) https://t.co/tuioa…,-1,8.40E+17,780187949379915776,en
rhino died while undergoing anti-poaching treatment https://t.co/jk2lxm6bd2,-1,1.28E+18,973866358705475584,en
rt @bossmanbdb: @ambersmithusa @ryanafournier nothing screams rhino louder than demanding beijing biden get access to the intelligence brie…,FLAG_BAD,1.33E+18,637138985,en
baby rhino 🦏 zoomies! i love her. 🥺 https://t.co/i4qydk8f0c,1,1.28E+18,1961803724,en
@carlsewall cocaine and gold are cheaper by weight than rhino horn,0,4.27E+17,517212934,en
rt @spots42743819: rhino trade in the heart of darknets - https://t.co/pvwzuuug04,0,1.17E+18,2830675548,en
"in kruger park, south africa, black poachers are hunted as much as their prey https://t.co/pubwsp7a2d #networking",0,8.95E+17,23853560,en
"rt @thecyanpost: trophy hunter seeks to import parts of rare rhino he paid $400,000 to kill https://t.co/gotaqnlir4 https://t.co/v2vqw7j7lc",-1,1.17E+18,826283663658737666,en
rt @rhinormous: help this #rhino move to safety! #charity #tbt #endangeredspecies #animals #rhinos #wildlife #extinction #rhinoceros https:…,1,9.22E+17,780187949379915776,en
rhino poachers in south africa set grave new record http://t.co/87ytpwlk21  personal opinion: asian countries wrote the book on stupid!!!,-1,5.43E+17,516006198,en
"""highly recommend using jim and his team... i know i will!"" says taylor on google, via summitwebmarketing https://t.co/mjpl2b5mx0",FLAG_BAD,1.32E+18,2255165954,en
"tears:(( rt: ""@eiainvestigator: rt @burntheivory: precious black #rhino falls to poachers in daring daylight attack http://t.co/ct59gguc9j”",-1,4.43E+17,57074850,en
"thank you to @quickbooks for giving rich and marty the opportunity to chat about small business marketing ----&gt; https://t.co/samdtxjnhq

#smallbusiness #marketing #socialmedia",FLAG_BAD,1.03E+18,235366725,en
world-renowned ivory and rhino horn investigator killed in kenya https://t.co/xshku57pog,-1,9.61E+17,183876837,en
"hockey: rhinos fall to idaho in shootout at nationals
http://t.co/pguo4gznrr",FLAG_BAD,4.57E+17,55159606,en
worst #rhino #poaching year on record for south africa http://t.co/7xxhju38bq via @mongabay,-1,3.85E+17,516038327,en
"we'll take very good care of this precious baby, too. endangered black rhino born at des moines zoo https://t.co/rr5olm8kgd via @dmregister",1,7.89E+17,146160591,en
"with the rhino, the meerkat, the noble lion king. we are africa.",0,3.32E+17,402794364,en
"“the decline in the number of rhino poached is an indication that the initiatives being implemented by government and with the support of partners, are working, but we cannot rest on our laurels.""  #rhinoconservation 

https://t.co/jj7chz7bjx",-1,1.24E+18,270827963,en
"rt @damnresearch: today's evolutionary oddball is arsinoitherium. which looks like a very metal rhino, with its enormous double horns, but…",0,1.14E+18,803978944160534528,en
"this is our latest bag for the rhinos... their populations have been decimated over the past 7 years, as poaching... http://t.co/0bi6ftpnhl",-1,5.88E+17,1117932379,en
"i'm against the death penalty except when a pride of lions kill poachers who trespass onto wildlife reserves to kill rhinos.
https://t.co/fdktqmr48j",0,1.08E+18,4490534239,en
"the auction, which was due to take place in hong kong next week, would have featured more than 20 antiques carved from rhino horn, including a vase, a hairpin, a pouring vessel and a variety of drinking cups. https://t.co/yacboomrvc",-1,1.07E+18,16462068,en
more rhino poaching deaths in zimbabwe. read more on irf's website: http://tinyurl.com/dcwvtw.,-1,1518413710,9366272,en
"@headracer what's also funny about this tweet is the sentence structure: it sounds like it was the lions who broke into the so african game preserve to hunt rhinos a bit, - and afterward,  ate three poachers. it should read: ""lions ate 3 poachers, who had broken into...""",0,1.02E+18,67667566,en
an international consortium of scientists and conservationists announced wednesday that they have succeeded in creating two embryos of the near-extinct northern white rhino. https://t.co/v9wxbuiset,1,1.17E+18,15308015,en
i added a video to a @youtube playlist https://t.co/jqdk7avdgb making a difference to rhino conservation,1,7.11E+17,2284498262,en
rt @reevynap: ban the south african domestic trade in rhino horn - sign the petition! https://t.co/fnaezzycut via @change,1,1.05E+18,3316453916,en
should rhinos be introduced to australia? | mnn - mother nature network https://t.co/jmqay81kn1,0,1.02E+18,1317502214,en
"such a stunning composition of a cape vulture lifting off by @howard.cleland!  love the dramatic cloudscape too!  cape vultures, as well as other vulture species, are an often unmentioned victim of the rhino poaching crisis.  as scavengers, they soar and… https://t.co/mwqwpvbulg https://t.co/gbw9snmiph",0,1.08E+18,1039098886563000321,en
kenya:last male northern white rhino in 'poor health' https://t.co/jzno1wnabv,-1,9.70E+17,267929791,en
south africa looks to sell some of $1 bln rhino horn stockpile http://t.co/onvghxmtiw via @yahoonews,0,3.53E+17,246022887,en
da#la auction for the right to hunt endangered black rhino stirs uproar: #merced http://t.co/ubrrfalrxe,-1,4.15E+17,187353947,en
rt @mananazoo: borneo's population of sumatran rhinos is down to just single digits https://t.co/r6wytovtmg,-1,7.78E+17,867346106,en
first 'rhino horn burn' in u.s. held at san diego zoo safari park #patchcalifornia https://t.co/b94todky6g,0,7.74E+17,209088136,en
"rt @iancplayer: often, rhino calves are orphaned by poaching as their mothers are killed for their horns. player and his team would take in…",-1,1.23E+18,2518359344,en
@night_spots @thecarsband @rhino_records happy anniversary #nationalcarsday #thecars40th #thecars,FLAG_BAD,1.00E+18,909281142,en
rt @el_paso_rhinos: the rhinos will begin the thorne cup finals at home on 4/10! tickets go on sale 4/6. info: http://t.co/pz4jwxl2ph http:…,FLAG_BAD,5.83E+17,589412477,en
rare eastern black rhinoceros born at chicago zoo https://t.co/p5izr9pufq,1,1.13E+18,815539231,en
rt @gcrhinosbb: the men’s basketball team leaving with another win! final score was 108-64 against lakeside prep. #fearthehorn #rhinos @gas…,FLAG_BAD,1.46E+18,3146251432,en
"790 #rhinos poached in south africa so far this year -- 1,000 by year's end? http://t.co/iw0agldcu2 via @mongabay",-1,3.95E+17,18926099,en
when you can see moyo at the stl zoo https://t.co/j7b8rcym6q https://t.co/61sgmyjbg8,0,8.83E+17,42921216,en
watch: ‘shelter me’ host jane goodall spotlights dogs saving elephants and rhinos in africa https://t.co/n40vzbo1ef,1,8.29E+17,3258070316,en
"in a historic move, 10 eastern black rhinos have been relocated to rwanda’s akagera national park » https://t.co/fjxlialitn @washingtonpost",1,8.59E+17,40391925,en
"poaching of reine and magen 🦏💔https://t.co/0hvgrbiffc  
#china and #rhino poachers are responsible for this #crimeagainstnature.",-1,1.35E+18,1338926419,en
"@thewcs by all means try to persuade people to stop buying ivory. but in the meantime, we need market solutions, not stunts https://t.co/synutwxoly",1,8.93E+17,339271816,en
rt @greginthemoment: @mikekillmon @livenation @livenationuk @rhino_records @rhinorecordsuk @madonna @maverick @mightyzee @guyoseary congrat…,FLAG_BAD,1.62E+18,16263931,en
please sign: south africa may legalize rhino horn trade. sign our petition to say no to this proposal! https://t.co/bgzkg05yqc,1,8.48E+17,3316525067,en
"bowling for rhinos...
lion country safari’s chapter of american association of zoo keepers (aazk) invites the... http://t.co/n8epzfqi",0,1.98E+17,44410762,en
"that's whatcha get 👀☕sip!
#next #cagingthrwild https://t.co/blczfqz05x",0,1.17E+18,17446167,en
rhino crisis round up: killing spree continues in south africa and india http://t.co/qe0z7azv #wildlife #rhinos #slaughter,-1,2.95E+17,357331066,en
@42nagirl @centralflzoo those rhino's are so beautiful!,1,6.61E+17,1476247884,en
"rt @horni_rhino: technology has become an indispensable tool for conservationists across the globe #technology #conservation 
https://t.co/…",0,1.41E+18,834833656728449025,en
endangered black rhino heads to africa from yorkshire https://t.co/p4hnqwj3ml,0,1.37E+18,269844104,en
first 'rhino horn burn' in u.s. held at san diego zoo safari park https://t.co/rvxgk64pdx,0,7.74E+17,161033300,en
rt @wowvscaptivity: .@dscnewscenter is the darted hunt of the white rhino at your auction to collect data? show us data. #demandappendix1 #…,0,6.58E+17,3252121958,en
rt @odyssey_guide: rwanda's akagera national park prepares for the return of the rhinos https://t.co/ihoexdmu2a #travel,1,8.18E+17,33841072,en
critically-endangered rhino calf is born at kansas city zoo on nye https://t.co/bong5ogcbb @mailonline,1,1.61E+18,17892671,en
rt @paulineverheij: worst-case scenario: there could be only 30 wild sumatran rhinos left https://t.co/thgybitx9h,-1,9.29E+17,14996985,en
@killafoe1 @elhermanopls yeah but people think rhino horn will get their dicks hard or some shit and that doesn’t work either but people keep killing rhinos so 🤷‍♂️,-1,1.60E+18,242489457,en
today’s zookeeper talk is at 1:30 p.m. with #rhinos! #vitaminz https://t.co/5dp5oxv15y,0,7.89E+17,25571849,en
"#zimbabwe plans to dehorn its 800 rhinos to thwart poachers
https://t.co/1hjyyvm1ue #rhino #endwildlifetrafficking #extinctionisforever",1,7.74E+17,2834246161,en
"still posting stories that aired while i was in #namibia in case you missed them on @kare11 , here's my piece tracking the #desert #black #rhino with the #minnesota #zoo : 
https://t.co/4qqbc0jxe6 https://t.co/b9f1yisxd1",0,1.06E+18,32332771,en
"oxpecker on a white rhino, southern part of kruger park (canon 100d, 75-300mm) via /r/wildlifephotography https://t.co/7qhsswgkbm",0,8.49E+17,76655343,en
rt @timeslive: india floods increases rhino poaching risk http://t.co/rtbrfwa3,-1,2.19E+17,177362867,en
stop the #rhino killers of #india and save our #wildlife. take action and rt! http://t.co/j5ot7stohc pls sign and rt,1,5.11E+17,2525724821,en
"for rangers on the front lines of anti-poaching wars, daily trauma http://t.co/kh9nlg9csd via @natgeo",-1,4.83E+17,20961147,en
rt @dwmnews_africa: #southafrica downward trend in rhino poaching cause for cautious optimism: molewa https://t.co/c3fmmwr0gv via @enca htt…,-1,8.90E+17,449314153,en
rt @horni_rhino: our #carbonneutralclothing range is having a green weekend! for every order placed before midnight on #cybermonday a tree…,FLAG_BAD,1.46E+18,3122683276,en
#africa watching that blind baby rhino..put a lump in my throat,-1,2.99E+17,182080110,en
this may be the worst poaching video you ever watch (graphic) http://t.co/h5ta96vbrd,-1,4.41E+17,45577446,en
she hunted history’s worst arms dealers. now she’s taking on rhino poachers. https://t.co/iwgsxp6qty,0,1.12E+18,128292609,en
"@sheriffclarke @realdonaldtrump don't forget potus rubbing his nose in the 2012 loss. utah made a big mistake electing this rhino, we will all be sorry. he couldn't win, pimp status on the national scene.",FLAG_BAD,1.12E+18,828012520526864384,en
swipe right! the world's last male northern white rhino joined #tinder: https://t.co/vtc3vvfxaw,0,8.57E+17,16785032,en
"@tomhall impressive!
the rhino got every to get out of his way and he didn’t even need to blow his horn!",0,1.15E+18,822909552517648388,en
@jessicadurando nrdc report: 1st peek into what’s potentially driving consumption of #rhino horn in #china : https://t.co/eq1swuzn8u,0,7.08E+17,17350046,en
@nicktaylorllb @celebwhogive @helpingrhinos @olpejeta @peteregan6 @protect_wldlife @_animaladvocate @robrobbedwards @humaneaware @trophyxpose @sjones10 @horni_rhino @dan710ths @morgfair amazing heart 💜,0,1.37E+18,114761840,en
getting ready for the @ok_magazine party tonight with @rhino_events #wildtigersandtiaras #excited http://t.co/k6ujao1t0y,FLAG_BAD,3.50E+17,49310945,en
"rt @tiretalesseries: ""hey ya'll! did you know that a rhino's horn is made of hair?"" - shelly of tire tales 

#tiretales #funfact #fact #ani…",0,1.36E+18,1297103318477615105,en
"rt @pogmothoin13: butcher them like they did rhinos»rt @oproar: nigerian poachers caught in kzn
http://t.co/44myrm6xbg",1,3.67E+17,387862060,en
rt @nikela_wildlife: still hope for surviving rhinos despite poaching - crime & courts | iol news | http://t.co/etdjbkq5 | @scoopit http ...,1,1.89E+17,191034625,en
(update!) stop trading south africa’s live wildlife with china:  https://t.co/bpn7yo6han via @change,1,1.26E+18,792651643,en
"last male northern white rhino under guard day, night http://t.co/kkohofxgh8",0,5.89E+17,2067661,en
the majority of rhino poachers are poor villagers who see the easiest income opportunity. that's a really complicated problem to solve.,0,8.34E+17,14914631,en
wild stuff: fun facts about rhinos https://t.co/gox4uqcryz,0,1.62E+18,242485552,en
feds snare rhino horn smuggling ring http://t.co/7sjxrsn41r by @timdevaney,1,4.72E+17,1917731,en
4 #rhinos poached. @vietnamnews2 @vietnamnewsdesk @vietnamnewsnet educate people on its non #medicinal values please http://t.co/bjuaavgnv9,-1,5.33E+17,14679793,en
rt @geoffreyyork: rt @julianrademeyer: afp: south africa jails thai rhino horn trader for 40 years http://t.co/rmie0rhs,1,2.67E+17,14759359,en
“@greenpowerplan: poachers kill rhino in heavily protected kenyan park http://t.co/a0rwnfwfdd”,-1,3.68E+17,393861489,en
chopper weighs 743 lbs! can you believe this was him at 169 lbs just 4 months ago? #cute #rhino #zoobaby http://t.co/p0mfaa8hu3,0,3.17E+17,175098500,en
ban trading rhino horns and tiger bones in china - sign the petition! https://t.co/r8szykrlkf via @change,1,1.46E+18,960346621996421120,en
mt @sdzsafaripark: a little petunia debuted at the asian plains yesterday. can u name the rhino species? #babyanimals http://t.co/u0t7ygx4lx,0,5.09E+17,26794596,en
beyond biodiversity: sustainable development implications of south africa’s “rhino wars” via @nikela_wildlife  http://t.co/syny2mxt #rhinos,0,2.38E+17,57074850,en
"rt @bioregional: 9 critically endangered rhinos can now call the #serengeti home - increasing the national population by almost 10%!

learn…",1,1.19E+18,79201672,en
"rt @awf_official: elephants, rhinos, big cats, great apes and other iconic wildlife can’t speak for themselves. raise your voice to protect…",1,1.06E+18,247772724,en
head on over to facebook in ~45 minutes to get the skinny on the start of the #thornecupfinals! #wshltv @okcblazerswshl @utahoutliers @ogdenmustangs @lbbombershockey @el_paso_rhinos #idahoicecats https://t.co/iuuofvhwrt,FLAG_BAD,9.84E+17,620466561,en
"rhino-mite! nia the black rhino at the living desert zoo in palm desert, california enjoys a little breakfast snack...

#rhino #wildlife #rhinoceros #nature #africa #safari #rhinos #wildlifephotography #conservation #savetherhino #rhinoconservation #blackrhino https://t.co/7uguea1gpp",0,1.60E+18,996383224879304705,en
"@w4w_int now that china is a one-party dictatorship, they don't even make an attempt to care. they will take species to extinction-then provide fake substitutes. the only thing left will be pandas.
https://t.co/fo3ssrqg0c",-1,1.21E+18,842479592304730112,en
"the white rhino is the 3rd largest land mammal in the world, dwarfed only by the asian elephant and the african elephant.",0,2.52E+16,18995389,en
china restores rhino and tiger parts ban after international fury https://t.co/okqzvly2ma,1,1.06E+18,956605642369888256,en
@ahbai1986 @nytimes real problem is demand for rhino horn.  if people stopped buying poaching would stop.,0,1.12E+18,491692057,en
fed-exed baby white rhino joins albuquerque zoo http://t.co/ozz6scuc,0,2.71E+17,22650211,en
"my 2022 outlook for equity markets, the bond market and the economy is on my youtube channel.
a link to my youtube channel can be found on my website. link in bio. @ rhino wealth management, inc. https://t.co/pgbvppqxub",FLAG_BAD,1.48E+18,3001598379,en
"with tourists gone and their money, too, protecting endangered wildlife like black rhinos has become that much more challenging. https://t.co/syn8we2fjz",-1,1.26E+18,17994536,en
"a magistrate lost his patience after a decade of delays — prosecution and defence sources estimated that somewhere between 12 and 25 defence attorneys had been engaged and later dismissed by the accused.' #rhino #stoprhinopoaching 
https://t.co/i2tz5dc0o0",FLAG_BAD,1.11E+18,905818825328926720,en
an amazing moment at the  #sheldrick sanctuary for orphaned #african #elephants and #rhinos in… http://t.co/9stjf15wu6,1,3.72E+17,116286391,en
"watch a critically endangered black rhino calf walk and wobble during its first appearance at the taronga western plains zoo in dubbo, australia. https://t.co/wuw2iacs1h",1,1.37E+18,48716479,en
the wilds is celebrating #worldrhinoday with @rhinosirf by helping raise awareness for rhinos. you can do your part by visiting the southern white rhino and greater one-horned rhino herds at the wilds while also learning more about them and how to help protect them. 🦏 https://t.co/qospdngta3,1,1.44E+18,18106847,en
"to eliminate demand for #rhino horn, share photos/videos of the slaughter v it in #vietnam cc @bonne_de_bod @vimal_24 @5050tv @sabc3",1,5.77E+17,68524735,en
lions kill and eat at least three rhino poachers at south africa nature reserve https://t.co/tna95kguia,0,1.01E+18,108401671,en
kws accuses the rich of #poaching - 214 #elephants and 36 #rhinos in #kenya so far in 2013 http://t.co/z4tgcd9ozd via @thestarkenya,-1,3.76E+17,333434497,en
jacksonville zookeeper injured this morning by a rhino. https://t.co/flkgf6jrcs,-1,1.10E+18,1564643305,en
"@savetherhino it’s going to be hard to stop with so much greasy money in the hands of idiots... it costs $400k to ‘take’ a rhino, and they sell, plus the chinese horn demand. 
i only hope that the last rhino in existence isn’t born yet, but i’m not so sure... https://t.co/frao6qdy0k",-1,1.20E+18,3359232928,en
"@stevied401 @89yoyos @leahsgrannie @dietnigel @rodhughes56 @foxnews that is b.s. it affects survival of fittest, natural selection and gene pools. they try to kill the alpha males, once killed  their offspring will be killed off by beta males. giraffe. cheetah and rhino genes pools are so bad the can't support many successful offspring",0,9.95E+17,759540963165351936,en
"us interior secretary 
global march for elephants and rhino
demands ban on imports of trophies of endangered species from africa - sign the petition! https://t.co/5xeypeeapn via @change",1,1.09E+18,2216855220,en
". @iucnredlist &gt;23,000 species at risk of extinction including #lions, #rhino  https://t.co/ggoxpav2ae v @aol cc @wwf_media @usfwsintl",-1,6.68E+17,68524735,en
"rt @jayforcedotcom: rhinos are 1 of my fav animals✨🦏
i even have a large “golden horn rhino head” art piece hanging in my home office.  i h…",1,1.06E+18,20571405,en
crooked corrupt racist rhino hidious hillary rotten clinton the benegzi killer should be in jail awaiting execution https://t.co/t7cw8pgtcy,FLAG_BAD,1.25E+18,768540862875734016,en
"@husseinzoot dizzying moves and a clash with rhino highlight this sizzling new trailer for marvel's spider-man: miles morales.

 reply #unsubscribe to opt-out. https://t.co/s9xzxedlvs",FLAG_BAD,1.33E+18,10671602,en
"rt @africanconserve: oh come on, really? seven billion of you and just a few thousand #rhino and you still think they make a better #aphrod…",-1,8.57E+17,745848188,en
your great grand kids are gonna think you’re a fucking tool as they throw that mounted rhino away you poached that was left as an inheritance once you die.,-1,1.16E+18,2745033802,en
"rt @eiaenvironment: #southafrica: kruger national park staff member arrested on suspicion of #rhino poaching, three other suspects escape p…",1,1.03E+18,333434497,en
"according to the brevard zoo, the incident happened during a rhino encounter, an educational experience with the zoo's white rhinoceroses. the snout of at least one rhinoceros made contact with the girl.

https://t.co/tpupyli5ec",-1,1.08E+18,17072129,en
"three of the five surviving rhino species – the black, javan and sumatran – are critically endangered #opfunkill https://t.co/s5iqrjrihd",-1,9.49E+17,2199871110,en
black rhinos are in serious danger. so why is this country going to destroy their habitat? https://t.co/ghmp9phypw,-1,1.15E+18,955306476,en
"help for injured whale calf, rare white rhino born: fl news https://t.co/i6pevo2g0x https://t.co/ws2zgdo2pb",1,1.22E+18,798289287896825856,en
rhino absolutely smothering condors o. 10-4 rhibo,FLAG_BAD,4.96E+17,632109764,en
rt @muffit1: south africa wants to legalize rhino horn trade. sign our petition to stop this trade! http://t.co/d7zlt7w0se via @hsiglobal @…,1,5.14E+17,319124739,en
lions ate three poachers who broke into a south african game reserve to hunt rhinos https://t.co/nducut712h,0,1.17E+18,8644732,en
rt @zandavisitor: news update: great photos of rhino iguanas and green monitor hatching at bristol zoo http://ow.ly/16d4pd   |nifty!,0,7009889992,20638077,en
going to the zoo and pronouncing rhinoceros like rhino-saurus all day,0,1.55E+18,21034505,en
"rt @greenawakening: electrocution—power lines, electric fences—killing birds, reptiles, turtles, monkeys, pangolins—elephants, giraffes, rh…",-1,1.08E+18,962705422649053185,en
call for the united states to reject the south african proposal to trade in rhino horn http://t.co/tngde8g1ai,1,3.65E+17,26861035,en
☻r u kidding me???☻u.s. to endangered species hunters: ‘bring your trophies right on in!’ http://t.co/pyoqma0pbt via @takepart,-1,3.26E+17,1141130401,en
cincinnati zoo's baby rhino ajani joe celebrates 1st birthday https://t.co/qqucs4p8lw,1,1.43E+18,84919514,en
"who would believe such hog wash?  anything to kill an elephant or a rhino, or some other helpless animals.  humans are the real enemies of everything decent in this world. https://t.co/6doykdjvv3",-1,1.37E+18,3228958027,en
"french zoo killing: poachers shoot 4yo rhino, cut horn with chainsaw in brazen attack… https://t.co/yblhddluhr https://t.co/wxzksoccb8",-1,8.40E+17,19000908,en
