tweet_id,orig_tweet,label,author_id,lang,tweet,vader,vader_category,textblob,textblob_category,bayes_category
1.628278381463892e+18,"@xceltrip 1.  seeing my first leopard in south africa
2. drinking yerba mate and malbec in argentina
3. climbing sagarmatha ( mount everest) in nepal and seeing one horn  rhino and bengal tiger.",0,8.161093792587078e+17,en," 1.  seeing my first leopard in south africa
2. drinking yerba mate and malbec in argentina
3. climbing sagarmatha ( mount everest) in nepal and seeing one horn  rhino and bengal tiger.",0.0,0,0.25,1,0
1.6282757679762675e+18,"rt @nepallivetoday: 14 rhinos die in chitwan national park in seven months

nepal is home to a total of 752 rhinos, according to the 2021 c…",-1,112341239.0,en,"  14 rhinos die in chitwan national park in seven months

nepal is home to a total of 752 rhinos, according to the 2021 c…",-0.5994,-1,0.0,0,-1
1.6282757091132088e+18,"@anamcara111 @sandiegozoo donna, as a parent of a zookeeper i can tell you that they also wish zoos didn't have to exist. i can tell you that zookeepers along with the aza and breed book increased the rhino population significantly with one baby. right now one type of rhino there are 2 left. both female.",-1,1.52909331369703e+18,en,"  donna, as a parent of a zookeeper i can tell you that they also wish zoos didnt have to exist. i can tell you that zookeepers along with the aza and breed book increased the rhino population significantly with one baby. right now one type of rhino there are 2 left. both female.",0.5859,1,0.16517857142857142,1,-1
1.6282720198873252e+18,"@absasouthafrica my next holiday location will be the kruger national park🇿🇦😁. it has amazing game viewing opportunities. all of africa's iconic safari species: elephant, lion, leopard, cheetah, rhino, buffalo, giraffe, hippo and zebra – thrive here.
#icanwithabsa",0,9.227951243918991e+17,en," my next holiday location will be the kruger national park🇿🇦😁. it has amazing game viewing opportunities. all of africas iconic safari species: elephant, lion, leopard, cheetah, rhino, buffalo, giraffe, hippo and zebra – thrive here.
#icanwithabsa",0.8442,1,0.17500000000000002,1,0
1.6282714182437888e+18,rt @kwtx: 👶🦏a zoo in kansas is welcoming the arrival of a baby indian rhino that made its way into the world thursday night. https://t.co/u…,1,1.5959263135625216e+18,en,  👶🦏a zoo in kansas is welcoming the arrival of a baby indian rhino that made its way into the world thursday night. ,0.4404,1,0.0,0,1
1.6282701437834609e+18,south africa has released rhino poaching statistics for 2022! [update] https://t.co/qcsskihjq9 #savetherhino #southafrica,0,19973494.0,en,south africa has released rhino poaching statistics for 2022! [update]  #savetherhino #southafrica,0.0,0,0.0,0,0
1.6282693892784783e+18,"@sandiegozoo it’s crazy how society can’t enjoy a video of a rhino, clearly not in any kind of danger within this video, without getting political or bringing up any sort of conflict. smh",-1,1.3061539091324723e+18,en," it’s crazy how society can’t enjoy a video of a rhino, clearly not in any kind of danger within this video, without getting political or bringing up any sort of conflict. smh",-0.6574,-1,0.07,1,-1
1.6282646519969423e+18,rt @vetpaw: when your purpose is bigger than yourself..  #vetpaw #wildlifeconservation #animals  #rhino https://t.co/rr8vfmpfn2,0,1.1466838021832948e+18,en,  when your purpose is bigger than yourself..  #vetpaw #wildlifeconservation #animals  #rhino ,0.0,0,0.0,0,0
1.6282643050944512e+18,"14 rhinos die in chitwan national park in seven months

nepal is home to a total of 752 rhinos, according to the 2021 census, with 694 of them residing within the cnp alone. 
https://t.co/9t9t039kpz",-1,1.360844190096101e+18,en,"14 rhinos die in chitwan national park in seven months

nepal is home to a total of 752 rhinos, according to the 2021 census, with 694 of them residing within the cnp alone. 
",-0.7096,-1,0.0,0,-1
1.62825710472439e+18,"the killing won't stop until there are are no more markets for rhino products. that's why australia needs to ban domestic trade in ivory and rhino horn.

botswana loses a third of rhinos to poaching  https://t.co/b6pwcefiqw",-1,1.582961573143847e+18,en,"the killing wont stop until there are are no more markets for rhino products. thats why australia needs to ban domestic trade in ivory and rhino horn.

botswana loses a third of rhinos to poaching  ",-0.8913,-1,-0.1375,-1,-1
1.62825647597287e+18,rt @davyths: authorities in botswana have acknowledged that the country has experienced a huge spike in rhino poaching over the past five y…,-1,412168537.0,en,  authorities in botswana have acknowledged that the country has experienced a huge spike in rhino poaching over the past five y…,0.3182,1,0.31666666666666665,1,-1
1.628254395094782e+18,"rt @safmradio: #africaupdate 

botswana-gaborone,  botswana's tourism minister philda kereng has denounced the rise in poaching due to incr…",1,704680570.0,en,"  #africaupdate 

botswana-gaborone,  botswanas tourism minister philda kereng has denounced the rise in poaching due to incr…",0.0,0,-0.125,-1,-1
1.6282542293696225e+18,@lostclarity2021 and all because some men in asia actually think rhino horn will make their dick bigger.....rhino horn is keratin can they just chew their nails more?,-1,1.4977310405000763e+18,en, and all because some men in asia actually think rhino horn will make their dick bigger.....rhino horn is keratin can they just chew their nails more?,-0.5106,-1,0.25,1,-1
1.6282539301981225e+18,@die_einhorn or 3 if you're a rhino,0,261505689.0,en, or 3 if youre a rhino,0.0,0,0.0,0,0
1.6282532569494118e+18,"#africaupdate 

botswana-gaborone,  botswana's tourism minister philda kereng has denounced the rise in poaching due to increased demand from rhino horn on the international market particularly in asia

@realrassipho #safmsunrise @stephengrootes #sabcnews https://t.co/3xxoct2gwx",1,84503659.0,en,"#africaupdate 

botswana-gaborone,  botswanas tourism minister philda kereng has denounced the rise in poaching due to increased demand from rhino horn on the international market particularly in asia

 #safmsunrise  #sabcnews ",0.1531,1,0.013888888888888886,0,-1
1.628252339273601e+18,"rt @artfamcdk: as i rode today, i couldn't help but think about the plight of these creatures. rhinos are critically endangered due to poac…",-1,3576597853.0,en,"  as i rode today, i couldnt help but think about the plight of these creatures. rhinos are critically endangered due to poac…",-0.1603,-1,-0.0625,-1,1
1.628248848723325e+18,rt @protectharvest: our friends at the wildlife world zoo are working hard to protect endangered species by breeding under human care.  htt…,1,1.5991021781023212e+18,en,  our friends at the wildlife world zoo are working hard to protect endangered species by breeding under human care.  htt…,0.8176,1,-0.14583333333333334,-1,1
1.6282478410713293e+18,"@puffinspictures @slatzism exactly. it’s why poachers saw the horns off rhinos and leave them for dead, for the “libido enhancing” properties. just take a cialis smh",-1,7.519651303389389e+17,en,"  exactly. it’s why poachers saw the horns off rhinos and leave them for dead, for the “libido enhancing” properties. just take a cialis smh",-0.7783,-1,0.024999999999999994,0,-1
1.6282469670790144e+18,"rt @markosilberhand: hello world,

this is najin, 
one of two surviving northern white rhinos with her keeper mutai in kenya . . .      🦏…",0,1.0820613818582588e+18,en,"  hello world,

this is najin, 
one of two surviving northern white rhinos with her keeper mutai in kenya . . .      🦏…",0.296,1,0.0,0,1
1.6282444918983516e+18,"our friends at the wildlife world zoo are working hard to protect endangered species by breeding under human care.  https://t.co/qkjeheas0j
#protecttheharvest #exoticanimals #zooanimals #animalwelfare #endangeredspecies https://t.co/0iqhxepvci",1,386765698.0,en,"our friends at the wildlife world zoo are working hard to protect endangered species by breeding under human care.  
#protecttheharvest #exoticanimals #zooanimals #animalwelfare #endangeredspecies ",0.8176,1,-0.14583333333333334,-1,1
1.6282366940958188e+18,truly have no interest in love anymore. the type of shit i want is more endangered than the black rhino…,-1,38752477.0,en,truly have no interest in love anymore. the type of shit i want is more endangered than the black rhino…,0.6808,1,0.15833333333333335,1,1
1.6282360162923397e+18,rt @sharkfloppking: @insectbrah they eat tiger dikk and snort rhino horn powder. they on some other shit,-1,1.125243040975577e+18,en,   they eat tiger dikk and snort rhino horn powder. they on some other shit,-0.5574,-1,-0.1625,-1,-1
1.6282359648951828e+18,this is one organization that that has been running over 40+ years. saving hundreds of elephants and rhinos victims of poaching.  https://t.co/f3lkn9k5ne,1,7.85956e+17,en,this is one organization that that has been running over 40+ years. saving hundreds of elephants and rhinos victims of poaching.  ,-0.3182,-1,0.0,0,1
1.6282357410367857e+18,@sandiegozoo you fools!!!!!! this is a rhino,0,1.1492025399692206e+18,en, you fools!!!!!! this is a rhino,0.0,0,0.0,0,-1
1.628231005441081e+18,rt @wbtv_news: a zoo in kansas is welcoming the arrival of a baby indian rhino that made its way into the world thursday night. https://t.c…,1,296387393.0,en,  a zoo in kansas is welcoming the arrival of a baby indian rhino that made its way into the world thursday night. ,0.4404,1,0.0,0,1
1.6282275833168364e+18,rt @terracegallery: rhino art - here:  https://t.co/8ebp2asq3t #rhino #rhinoceros #african #africa #animal #animals #animallover #animallov…,0,2671322977.0,en,  rhino art - here:   #rhino #rhinoceros #african #africa #animal #animals #animallover #animallov…,0.0,0,0.0,0,0
1.628224583735079e+18,"@sangredetoro9 @aiye99329956 @auto_rhino @justblaqq by following the advice of this skilled developer, you too may join the ranks of ether earners. https://t.co/p3dxyaarp4",0,1.2855653845993308e+18,en,"    by following the advice of this skilled developer, you too may join the ranks of ether earners. ",0.296,1,0.25,1,0
1.628222293074649e+18,"#thailand: a search is under way for bach “boonchai” mai, recently sentenced to five years in prison by a thai court. experts say he has long played a role in trafficking ivory, rhino horns, pangolin scales, tigers, and more.
https://t.co/a2lcpvi9xr",1,3283054495.0,en,"#thailand: a search is under way for bach “boonchai” mai, recently sentenced to five years in prison by a thai court. experts say he has long played a role in trafficking ivory, rhino horns, pangolin scales, tigers, and more.
",-0.25,-1,0.15,1,1
1.6282146164752056e+18,"rt @havocscope: rhino horns black market: ""they were quickly resold to someone else for $80,000, and then again for $108,000"". http://t.co/…",-1,1.183648840022315e+18,en,"  rhino horns black market: they were quickly resold to someone else for $80,000, and then again for $108,000. ",0.0,0,0.08333333333333333,1,-1
1.628214420081111e+18,"rt @havocscope: 1,004 rhinos were killed in south africa in 2013, up from the 668 killed in 2012. both years were record highs. http://t.co…",-1,1.183648840022315e+18,en,"  1,004 rhinos were killed in south africa in 2013, up from the 668 killed in 2012. both years were record highs. ",-0.875,-1,-0.2,-1,-1
1.6282143472258662e+18,"@gimmickannoying rhino horn
the poachers work for big chocolate",-1,1.4513033601964564e+18,en," rhino horn
the poachers work for big chocolate",0.0,0,0.0,0,1
1.6282132859748352e+18,"rt @azfamily: ❤️🦏 baby rhino alert ❤️🦏

zoo announces birth of endangered rhino calf https://t.co/fanvdgibzj https://t.co/j2g9f1faj0",1,1.568450648966054e+18,en,"  ❤️🦏 baby rhino alert ❤️🦏

zoo announces birth of endangered rhino calf  ",0.296,1,0.0,0,1
1.6282129222238287e+18,"rt @havocscope: most of the elephant and rhino poaching taking place in kenya is done by ""a core group of around 20 to 30 people"". http://t…",-1,1.183648840022315e+18,en,  most of the elephant and rhino poaching taking place in kenya is done by a core group of around 20 to 30 people. ,0.0,0,0.5,1,0
1.6282044959297615e+18,"@kvflee @jordanbpeterson well, there you go then. a possible shift in perspective.  homo sapiens is just one species.  it feels special because it is us, but it is no more special than honey bees, elephants, daisies, toads, sabre tooth cats, giant tortoises, yangtse dolphins, black rhinos, maples, moss.",0,16145146.0,en,"  well, there you go then. a possible shift in perspective.  homo sapiens is just one species.  it feels special because it is us, but it is no more special than honey bees, elephants, daisies, toads, sabre tooth cats, giant tortoises, yangtse dolphins, black rhinos, maples, moss.",0.4854,1,0.049603174603174614,0,0
1.628203018481967e+18,the latest rare rhino studios ®. wildlife in the news! https://t.co/fncmn9p0xl thanks to @matthughesdm #wildlife #conservation,-1,9.738663587054756e+17,en,the latest rare rhino studios ®. wildlife in the news!  thanks to  #wildlife #conservation,0.4926,1,0.35833333333333334,1,0
1.6281993088130335e+18,"@sandiegozoo rhino 🦏 love mud baths ""it cools the skin. 
this my ""saturday night moment ...
mud pies...",0,4761094936.0,en," rhino 🦏 love mud baths it cools the skin. 
this my saturday night moment ...
mud pies...",0.6369,1,0.5,1,0
1.6281954506869596e+18,rt @raosnaps: did anyone send the continent of africa the memo that “every elephant and rhino there belongs to the heir of the king of engl…,0,1.3861952155395277e+18,en,  did anyone send the continent of africa the memo that “every elephant and rhino there belongs to the heir of the king of engl…,0.0,0,0.0,0,0
1.6281910683565097e+18,"their home ranges: elephants, lions, tigers, leopards, rhinos, polar bears and other beloved species all often fall victim to these hunts. learn more in the link above››",-1,1.5737194957131203e+18,en,"their home ranges: elephants, lions, tigers, leopards, rhinos, polar bears and other beloved species all often fall victim to these hunts. learn more in the link above››",0.296,1,0.18333333333333332,1,-1
1.628184233066758e+18,so cute: zoo announces birth of endangered rhino calf &gt;&gt; https://t.co/locm9mjjgy https://t.co/hwtlw0nhjz,1,17641427.0,en,so cute: zoo announces birth of endangered rhino calf &gt;&gt;  ,0.5095,1,0.5,1,1
1.6281841323574313e+18,@careforwild baby rhino's are full of joy!!!,1,75079086.0,en, baby rhinos are full of joy!!!,0.6884,1,0.675,1,1
1.6281810420570767e+18,"botswana says it's lost 138 endangered rhinos to poachers over the past five years — compared to only two poached between 2012 to 2017.
https://t.co/pfviioy2nv",-1,5392522.0,en,"botswana says its lost 138 endangered rhinos to poachers over the past five years — compared to only two poached between 2012 to 2017.
",-0.3182,-1,-0.125,-1,-1
1.6281809799227392e+18,"botswana loses a third of its rhinos in five years https://t.co/4sku5j01ng via @bbcnews 

this is a problem that has been brought on, at least partially, because of botswana's decision to disarm the anti-poaching rangers in 2018. previous to that date, the country recorded only 2",-1,1.0062104598365184e+18,en,"botswana loses a third of its rhinos in five years  via  

this is a problem that has been brought on, at least partially, because of botswanas decision to disarm the anti-poaching rangers in 2018. previous to that date, the country recorded only 2",-0.6124,-1,-0.14444444444444443,-1,-1
1.628176251771822e+18,"i've heard reports that the wwf are updating their list of endangered species:

rhinos, leopards, orangutans,  esc ""slay bops"".  😧",-1,110832447.0,en,"ive heard reports that the wwf are updating their list of endangered species:

rhinos, leopards, orangutans,  esc slay bops.  😧",0.0,0,0.0,0,0
1.628175179011457e+18,"rt @rhinoofbdr: today we celebrate! 5 years and 3 months without a single poaching incident. 🦏💚 

https://t.co/krwxe1bpvx https://t.co/bsxc…",1,1.3760564599103895e+18,en,"  today we celebrate! 5 years and 3 months without a single poaching incident. 🦏💚 

 ",0.6114,1,-0.07142857142857142,-1,1
1.6281715701065807e+18,@insectbrah they eat tiger dikk and snort rhino horn powder. they on some other shit,-1,1.542143022976082e+18,en, they eat tiger dikk and snort rhino horn powder. they on some other shit,-0.5574,-1,-0.1625,-1,-1
1.6281676838450053e+18,"endangered rhinos and elephants are rebounding in uganda’s wildlife reserves, buoyed by decades-long conservation efforts.

read more: https://t.co/vqpbk5xamq

via
@yalee360 https://t.co/ubklmyo8rl",1,40001204.0,en,"endangered rhinos and elephants are rebounding in uganda’s wildlife reserves, buoyed by decades-long conservation efforts.

read more: 

via
 ",0.0,0,0.5,1,1
1.6281621650133484e+18,authorities in botswana have acknowledged that the country has experienced a huge spike in rhino poaching over the past five years resulting in the loss of a third of the population of the endangered animal. https://t.co/74dlirx4ra,-1,531372896.0,en,authorities in botswana have acknowledged that the country has experienced a huge spike in rhino poaching over the past five years resulting in the loss of a third of the population of the endangered animal. ,0.0,0,0.2375,1,-1
1.6281621061377475e+18,"exciting news from @zululandrhino as #rhinoorphan vikela has been weaned!🍼 vikela took to the process like a pro, with the help of fellow weaned orphan leko. the whole team is so proud as he takes another important step on his journey back to the wild🙌
https://t.co/ubgwuqblds… https://t.co/j5gt7hjmqm",1,98224733.0,en,"exciting news from  as #rhinoorphan vikela has been weaned!🍼 vikela took to the process like a pro, with the help of fellow weaned orphan leko. the whole team is so proud as he takes another important step on his journey back to the wild🙌
 ",0.9258,1,0.34,1,1
1.628162021433938e+18,"@certified_toast this is the same bs that they did with rhinos. they spread around dumb, illogical rumors that rhino's horn has magical ability to cure illness. so many dumb people in those society will risk it all to eat everything that moves",-1,1.324635642974802e+18,en," this is the same bs that they did with rhinos. they spread around dumb, illogical rumors that rhinos horn has magical ability to cure illness. so many dumb people in those society will risk it all to eat everything that moves",-0.8442,-1,0.05,0,-1
1.6281606208466327e+18,"that video of them chinese fools earing endangered giant river salamander don't really surprise me. they still eat tiger dikk, and snort rhino horn and shit like that to make their hammer stronk",-1,1.542143022976082e+18,en,"that video of them chinese fools earing endangered giant river salamander dont really surprise me. they still eat tiger dikk, and snort rhino horn and shit like that to make their hammer stronk",-0.7454,-1,0.0,0,-1
1.6281602212301043e+18,"footage of rhino calf playing with his protector 

tigger might only be 9 weeks old but he’s brimming with confidence! whilst his mom timbi, is calmly grazing in the early morning coolness, tigger decides that playing his guard freddy, is much more fun!
#careforwild #rhino https://t.co/aiihc7cfau",1,98224733.0,en,"footage of rhino calf playing with his protector 

tigger might only be 9 weeks old but he’s brimming with confidence! whilst his mom timbi, is calmly grazing in the early morning coolness, tigger decides that playing his guard freddy, is much more fun!
#careforwild #rhino ",0.9475,1,0.2333333333333333,1,1
1.6281593505764065e+18,@timrunshismouth im still trying to figure out its species. hippo...whale...rhino...??🤔,0,1.362957419236778e+18,en, im still trying to figure out its species. hippo...whale...rhino...??🤔,0.0,0,0.0,0,0
1.6281529648533996e+18,@slatzism yea then she had tiger penis soup and snorted powdered rhino horn. this is nothing new.,-1,1.2991440207871055e+18,en, yea then she had tiger penis soup and snorted powdered rhino horn. this is nothing new.,0.0,0,0.13636363636363635,1,-1
1.628151874162692e+18,#botswana sees a huge spike in #rhino #poaching. #sicksadworld #manisthebastard https://t.co/wneeddpntg,-1,9.668783558144655e+17,en,#botswana sees a huge spike in #rhino #poaching. #sicksadworld #manisthebastard ,0.3182,1,0.39999999999999997,1,-1
1.6281490765786767e+18,"rt @gemsofindology: decoding ""pashupati seal""
the four 'animal' surrounding pashupati are breeding months of respective animals hence, repr…",0,1.456206510175015e+18,en,"  decoding pashupati seal
the four animal surrounding pashupati are breeding months of respective animals hence, repr…",0.4215,1,0.0,0,0
1.6281440647836795e+18,"rt @planet_rhino: ""the number of endangered elephants, rhinos and other animals in uganda's reserves is steadily improving, reversing years…",1,1.2658116745205678e+18,en,"  the number of endangered elephants, rhinos and other animals in ugandas reserves is steadily improving, reversing years…",0.4767,1,0.02083333333333333,0,1
1.6281436737025802e+18,"@after_214 @wolfwalkersnek ""traditional medicine"". rhinos, pangolins, tigers and many more are rapidly disappearing because organized crime rings are hellbent on tapping the black market these superstitions create.",-1,1.178296541183914e+18,en,"  traditional medicine. rhinos, pangolins, tigers and many more are rapidly disappearing because organized crime rings are hellbent on tapping the black market these superstitions create.",-0.34,-1,0.20833333333333334,1,-1
1.6281433748500027e+18,@rexcarcosa oh that's easy! (opens the victorian era recipes guide to unguent of normalcy) (sees that the proposed unguent of normalcy has like rhino horn and heroin and sulfuric acid and the drippings from when you make a pan of bacon and also idk dahlias for fragrance) (closes book),0,7.291084572787425e+17,en, oh thats easy! (opens the victorian era recipes guide to unguent of normalcy) (sees that the proposed unguent of normalcy has like rhino horn and heroin and sulfuric acid and the drippings from when you make a pan of bacon and also idk dahlias for fragrance) (closes book),0.2714,1,0.5416666666666667,1,0
1.6281414193438024e+18,"rt @earthtouch: 87 rhinos were killed in namibia last year, an increase of 93% when compared to 2021: https://t.co/j3pwxctg8o",-1,9.714336770487008e+17,en,"  87 rhinos were killed in namibia last year, an increase of 93% when compared to 2021: ",-0.4939,-1,-0.1,-1,-1
1.6281397488953958e+18,"""the number of endangered elephants, rhinos and other animals in uganda's reserves is steadily improving, reversing years of declines caused by poachers, traffickers and conflict, a state-run wildlife agency said"" #uganda #conservation 
https://t.co/mlqb8t96tk",1,9.058188253289267e+17,en,"the number of endangered elephants, rhinos and other animals in ugandas reserves is steadily improving, reversing years of declines caused by poachers, traffickers and conflict, a state-run wildlife agency said #uganda #conservation 
",0.2023,1,0.02083333333333333,0,1
1.6281379366664315e+18,"@lrh_superfan unironically making it more okay to eat would encourage people to breed more, which would increase population, same thing happened in africa with rhino hunting, they legalized it and suddenly everyone was breeding rhinos and the population grew",1,1.4672477105374085e+18,en," unironically making it more okay to eat would encourage people to breed more, which would increase population, same thing happened in africa with rhino hunting, they legalized it and suddenly everyone was breeding rhinos and the population grew",0.7939,1,0.3,1,-1
1.6281375130417275e+18,"baby rhino play charging his protector at care for wild rhino sanctuary, south africa /bit.ly/41esvjt",1,7.268065532280218e+17,en,"baby rhino play charging his protector at care for wild rhino sanctuary, south africa /bit.ly/41esvjt",0.6808,1,0.1,1,1
1.628136354096857e+18,"rt @hodilu: congratulations to zoo osnabrueck,germany, where a sw rhino was born yesterday. in order not to disrupt the bonding process, mo…",1,1124804401.0,en,"  congratulations to zoo osnabrueck,germany, where a sw rhino was born yesterday. in order not to disrupt the bonding process, mo…",0.5994,1,0.0,0,1
1.6281337605908767e+18,@potentepitome @elegantfowl @windowsbythesea no idea. fun in the face of adversity. always having a laugh with me. funny woman. good old girl. she didn't have a very pleasant life but made the most of it. never forget her shock at the rhinos fuckin in the zoo. she couldn't believe they were doing it in front of everyone.,0,4216185592.0,en,   no idea. fun in the face of adversity. always having a laugh with me. funny woman. good old girl. she didnt have a very pleasant life but made the most of it. never forget her shock at the rhinos fuckin in the zoo. she couldnt believe they were doing it in front of everyone.,0.7694,1,0.44333333333333336,1,0
1.6281298867067372e+18,"@indopac_info china is a surge on the face of the earth.
the rape the land and sea for false remedies based on pure ignorance.
shark fin, rhino, tigers, monkeys, snakes, turtles and tortoise, eggs of endangered animals, are just few of the things they take from other countries.
murderers.",-1,1.285716244058927e+18,en," china is a surge on the face of the earth.
the rape the land and sea for false remedies based on pure ignorance.
shark fin, rhino, tigers, monkeys, snakes, turtles and tortoise, eggs of endangered animals, are just few of the things they take from other countries.
murderers.",-0.91,-1,-0.12767857142857145,-1,-1
1.6281298465837834e+18,rt @kfdinews: a kansas wildlife park is celebrating the birth of a baby rhino.   https://t.co/2c0hmyj8z3,1,22230837.0,en,  a kansas wildlife park is celebrating the birth of a baby rhino.   ,0.5719,1,0.0,0,1
1.62812971550763e+18,rt @witn: a zoo in kansas is welcoming the arrival of a baby indian rhino that made its way into the world thursday night. https://t.co/lva…,1,22230837.0,en,  a zoo in kansas is welcoming the arrival of a baby indian rhino that made its way into the world thursday night. ,0.4404,1,0.0,0,1
1.6281296984326185e+18,rt @colchesterzoo: tune into itv's love your weekend with alan titchmarsh this sunday 19th february to see our beautiful rhino calf! our an…,1,22230837.0,en,  tune into itvs love your weekend with alan titchmarsh this sunday 19th february to see our beautiful rhino calf! our an…,0.8553,1,0.75,1,1
1.6281290628613448e+18,"@pandagunfu @koosdlrey the hypothetical rhino horn belonged to the rhino. 
the poacher, and you the buyer, have no rights to that horn. hypothetically of course. 😊",-1,2492626449.0,en,"  the hypothetical rhino horn belonged to the rhino. 
the poacher, and you the buyer, have no rights to that horn. hypothetically of course. 😊",-0.296,-1,0.0,0,-1
1.628128892862009e+18,"botswana denounces rise in rhino poaching

source: https://t.co/2kj6vew9q3

#news #africa https://t.co/adkdj6tfao",1,1.592224433783165e+18,en,"botswana denounces rise in rhino poaching

source: 

#news #africa ",-0.4404,-1,0.0,0,-1
1.628128191205499e+18,"another horse creature sketch. i like my big rhino-horned unicorns. did you know horses and rhinos are more closely related than other herbivores, like antelope and cattle? https://t.co/8y76cxaybk",0,1643719297.0,en,"another horse creature sketch. i like my big rhino-horned unicorns. did you know horses and rhinos are more closely related than other herbivores, like antelope and cattle? ",0.6124,1,0.09375,1,0
1.628126456902566e+18,"@pandagunfu @koosdlrey do sheep belong to the butchers or the people you are comparing yourself to? they shouldn't be anyone's property.
so if you bought a rhino horn, it belongs to you more than the poacher?",-1,2492626449.0,en,"  do sheep belong to the butchers or the people you are comparing yourself to? they shouldnt be anyones property.
so if you bought a rhino horn, it belongs to you more than the poacher?",0.0,0,0.5,1,0
1.6281262600427927e+18,"rt @foggybottomgal: botswana sees a huge spike in rhino poaching 

https://t.co/xatqt82oui",-1,1.5046427245526587e+18,en,"  botswana sees a huge spike in rhino poaching 

",0.3182,1,0.39999999999999997,1,-1
1.6281223917117358e+18,"a zoo in kansas is welcoming the arrival of a baby indian rhino. there are just over 4,000 of these rhinos in the world.  https://t.co/8wcnmax2pu",1,23447418.0,en,"a zoo in kansas is welcoming the arrival of a baby indian rhino. there are just over 4,000 of these rhinos in the world.  ",0.4404,1,0.0,0,1
1.6281196902528942e+18,"@wild_ecology i guess it's like the northern white rhino ivf endeavor vs on the ground rhino conservation actions.  pots of money aren't necessarily interchangeable, you're pbly right.",0,1.5262609179184742e+18,en," i guess its like the northern white rhino ivf endeavor vs on the ground rhino conservation actions.  pots of money arent necessarily interchangeable, youre pbly right.",0.3612,1,0.09523809523809523,1,0
1.628116048993026e+18,"this gender was using rhino horn before the agrarian revolution. give up gents, we can't win this 😂😂 https://t.co/nwbcwannoq",-1,1.290692082621911e+18,en,"this gender was using rhino horn before the agrarian revolution. give up gents, we cant win this 😂😂 ",-0.4717,-1,0.8,1,1
1.6281140559228436e+18,"❤️🦏 baby rhino alert ❤️🦏

zoo announces birth of endangered rhino calf https://t.co/fanvdgibzj https://t.co/j2g9f1faj0",1,10025982.0,en,"❤️🦏 baby rhino alert ❤️🦏

zoo announces birth of endangered rhino calf  ",0.296,1,0.0,0,1
1.6281133254426214e+18,rt @radio702: dehorning rhinos has failed to protect them as the stump that is left behind is still valuable enough for poachers to kill th…,-1,181673632.0,en,  dehorning rhinos has failed to protect them as the stump that is left behind is still valuable enough for poachers to kill th…,-0.5106,-1,-0.225,-1,-1
1.6281132765245358e+18,"#mybeautifulafrica.. ❤️
mini rhino zoomies...
please go onto the  @careforwild website (in bio) and see how you can help support the rhino orphans at this ethical rhinoorphanage.. https://t.co/ah8yufxvxs",1,2314937901.0,en,"#mybeautifulafrica.. ❤️
mini rhino zoomies...
please go onto the   website (in bio) and see how you can help support the rhino orphans at this ethical rhinoorphanage.. ",0.8904,1,0.2,1,1
1.6281079690649928e+18,@slatzism what do you expect from the culture that snort ground up rhino horns in hopes of giving them bigger dicks.,-1,2228221382.0,en, what do you expect from the culture that snort ground up rhino horns in hopes of giving them bigger dicks.,0.6369,1,0.0,0,-1
1.6281053825758659e+18,"@truth_uni 😝🦄🦄🦄🦄 - they are horses with rhino horns stuck to their foreheads. seriously though, i believe in the concept of tulpas, so anything’s possible 🧞‍♀️🧜🏾🧚🏻‍♂️🧌🧟🧛🏻‍♂️🧝🏻‍♀️🧙🏻🦹🏽‍♂️🎅🏻🦸🏽‍♂️🦹🏻‍♀️",0,185601009.0,en," 😝🦄🦄🦄🦄 - they are horses with rhino horns stuck to their foreheads. seriously though, i believe in the concept of tulpas, so anything’s possible 🧞‍♀️🧜🏾🧚🏻‍♂️🧌🧟🧛🏻‍♂️🧝🏻‍♀️🧙🏻🦹🏽‍♂️🎅🏻🦸🏽‍♂️🦹🏻‍♀️",-0.4019,-1,-0.16666666666666666,-1,0
1.6281050391672259e+18,"by participating in riding for fatu and najin challenge, i am doing my part to raise awareness for rhino conservation. i hope that my efforts will help to make a difference in the fight to save these animals from extinction.",1,9.739103731360643e+17,en,"by participating in riding for fatu and najin challenge, i am doing my part to raise awareness for rhino conservation. i hope that my efforts will help to make a difference in the fight to save these animals from extinction.",0.7579,1,0.0,0,1
1.628105029537104e+18,"as i rode today, i couldn't help but think about the plight of these creatures. rhinos are critically endangered due to poaching, habitat loss, and other human activities. @fonnapkenya @kwskenya @magicalkenya @min_tourismke https://t.co/ria1pfuhrd",-1,9.739103731360643e+17,en,"as i rode today, i couldnt help but think about the plight of these creatures. rhinos are critically endangered due to poaching, habitat loss, and other human activities.     ",-0.5543,-1,-0.0625,-1,1
1.628102700335235e+18,"last day for @mana_traders matches! playing yorhinos without the yo (so just rhinos). and then jamming some asmotraxa later 🧑‍🍳🧑‍🍳🧑‍🍳

https://t.co/vqduhidvqj https://t.co/qckyrlzj4r",0,63035646.0,en,"last day for  matches! playing yorhinos without the yo (so just rhinos). and then jamming some asmotraxa later 🧑‍🍳🧑‍🍳🧑‍🍳

 ",0.2714,1,0.0,0,0
1.6281023127270195e+18,elephant and rhino numbers rising in uganda after years-long poaching wave - animal survival international https://t.co/nr0gpgkwhk,1,8.266942383688868e+17,en,elephant and rhino numbers rising in uganda after years-long poaching wave - animal survival international ,0.0,0,0.0,0,1
